Tiempo_s,Velocidad_kmh,Deceleracion_ms2,Energia_Disipada_kJ,Tipo_Frenado,Temperatura_Ambiente_C
1020,25.0,0.0,0.0,Crucero,26.6
1021,25.0,0.0,0.0,Crucero,26.596666666666668
1022,25.0,0.0,0.0,Crucero,26.593333333333334
1023,25.0,0.0,0.0,Crucero,26.59
1024,25.0,0.0,0.0,Crucero,26.586666666666666
1025,25.0,0.0,0.0,Crucero,26.583333333333332
1026,25.0,0.0,0.0,Crucero,26.58
1027,25.0,0.0,0.0,Crucero,26.576666666666668
1028,25.0,0.0,0.0,Crucero,26.573333333333334
1029,25.0,0.0,0.0,Crucero,26.57
1030,25.0,0.0,0.0,Crucero,26.566666666666666
1031,25.0,0.0,0.0,Crucero,26.563333333333333
1032,25.0,0.0,0.0,Crucero,26.56
1033,25.0,0.0,0.0,Crucero,26.556666666666665
1034,25.0,0.0,0.0,Crucero,26.553333333333335
1035,25.0,0.0,0.0,Crucero,26.55
1036,25.0,0.0,0.0,Crucero,26.546666666666667
1037,25.0,0.0,0.0,Crucero,26.543333333333333
1038,25.0,0.0,0.0,Crucero,26.54
1039,25.0,0.0,0.0,Crucero,26.536666666666665
1040,25.0,0.0,0.0,Crucero,26.53333333333333
1041,25.0,0.0,0.0,Crucero,26.53
1042,25.0,0.0,0.0,Crucero,26.526666666666667
1043,25.0,0.0,0.0,Crucero,26.523333333333333
1044,25.0,0.0,0.0,Crucero,26.52
1045,25.0,0.0,0.0,Crucero,26.516666666666666
1046,25.0,0.0,0.0,Crucero,26.513333333333332
1047,25.0,0.0,0.0,Crucero,26.509999999999998
1048,25.0,0.0,0.0,Crucero,26.506666666666668
1049,25.0,0.0,0.0,Crucero,26.503333333333334
1050,25.0,0.0,0.0,Crucero,26.5
1051,25.0,0.0,0.0,Crucero,26.496666666666666
1052,25.0,0.0,0.0,Crucero,26.493333333333332
1053,25.0,0.0,0.0,Crucero,26.49
1054,25.0,0.0,0.0,Crucero,26.486666666666665
1055,25.0,0.0,0.0,Crucero,26.483333333333334
1056,25.0,0.0,0.0,Crucero,26.48
1057,25.0,0.0,0.0,Crucero,26.476666666666667
1058,25.0,0.0,0.0,Crucero,26.473333333333333
1059,25.0,0.0,0.0,Crucero,26.47
1060,25.0,0.0,0.0,Crucero,26.466666666666665
1061,25.0,0.0,0.0,Crucero,26.46333333333333
1062,25.0,0.0,0.0,Crucero,26.46
1063,25.0,0.0,0.0,Crucero,26.456666666666667
1064,25.0,0.0,0.0,Crucero,26.453333333333333
1065,25.0,0.0,0.0,Crucero,26.45
1066,25.0,0.0,0.0,Crucero,26.446666666666665
1067,25.0,0.0,0.0,Crucero,26.44333333333333
1068,25.0,0.0,0.0,Crucero,26.44
1069,25.0,0.0,0.0,Crucero,26.436666666666667
1070,25.0,0.0,0.0,Crucero,26.433333333333334
1071,25.0,0.0,0.0,Crucero,26.43
1072,25.0,0.0,0.0,Crucero,26.426666666666666
1073,25.0,0.0,0.0,Crucero,26.423333333333332
1074,25.0,0.0,0.0,Crucero,26.42
1075,25.0,0.0,0.0,Crucero,26.416666666666668
1076,25.0,0.0,0.0,Crucero,26.413333333333334
1077,25.0,0.0,0.0,Crucero,26.41
1078,25.0,0.0,0.0,Crucero,26.406666666666666
1079,25.0,0.0,0.0,Crucero,26.403333333333332
1080,25.0,0.0,0.0,Crucero,26.4
1081,25.0,0.0,0.0,Crucero,26.39666666666667
1082,25.0,0.0,0.0,Crucero,26.393333333333334
1083,25.0,0.0,0.0,Crucero,26.39
1084,25.0,0.0,0.0,Crucero,26.386666666666667
1085,25.0,0.0,0.0,Crucero,26.383333333333333
1086,25.0,0.0,0.0,Crucero,26.38
1087,25.0,0.0,0.0,Crucero,26.376666666666665
1088,25.0,0.0,0.0,Crucero,26.373333333333335
1089,25.0,0.0,0.0,Crucero,26.37
1090,25.0,0.0,0.0,Crucero,26.366666666666667
1091,25.0,0.0,0.0,Crucero,26.363333333333333
1092,25.0,0.0,0.0,Crucero,26.36
1093,25.0,0.0,0.0,Crucero,26.356666666666666
1094,25.0,0.0,0.0,Crucero,26.35333333333333
1095,25.0,0.0,0.0,Crucero,26.35
1096,25.0,0.0,0.0,Crucero,26.346666666666668
1097,25.0,0.0,0.0,Crucero,26.343333333333334
1098,25.0,0.0,0.0,Crucero,26.34
1099,25.0,0.0,0.0,Crucero,26.336666666666666
1100,25.0,0.0,0.0,Crucero,26.333333333333332
1101,25.0,0.0,0.0,Crucero,26.33
1102,25.0,0.0,0.0,Crucero,26.326666666666668
1103,25.0,0.0,0.0,Crucero,26.323333333333334
1104,25.0,0.0,0.0,Crucero,26.32
1105,25.0,0.0,0.0,Crucero,26.316666666666666
1106,25.0,0.0,0.0,Crucero,26.313333333333333
1107,25.0,0.0,0.0,Crucero,26.31
1108,25.0,0.0,0.0,Crucero,26.306666666666665
1109,25.0,0.0,0.0,Crucero,26.303333333333335
1110,25.0,0.0,0.0,Crucero,26.3
1111,25.0,0.0,0.0,Crucero,26.296666666666667
1112,25.0,0.0,0.0,Crucero,26.293333333333333
1113,25.0,0.0,0.0,Crucero,26.29
1114,25.0,0.0,0.0,Crucero,26.286666666666665
1115,25.0,0.0,0.0,Crucero,26.28333333333333
1116,25.0,0.0,0.0,Crucero,26.28
1117,25.0,0.0,0.0,Crucero,26.276666666666667
1118,25.0,0.0,0.0,Crucero,26.273333333333333
1119,25.0,0.0,0.0,Crucero,26.27
1120,25.0,0.0,0.0,Crucero,26.266666666666666
1121,25.0,0.0,0.0,Crucero,26.263333333333332
1122,25.0,0.0,0.0,Crucero,26.259999999999998
1123,25.0,0.0,0.0,Crucero,26.256666666666668
1124,25.0,0.0,0.0,Crucero,26.253333333333334
1125,25.0,0.0,0.0,Crucero,26.25
1126,25.0,0.0,0.0,Crucero,26.246666666666666
1127,25.0,0.0,0.0,Crucero,26.243333333333332
1128,25.0,0.0,0.0,Crucero,26.24
1129,25.0,0.0,0.0,Crucero,26.236666666666665
1130,25.0,0.0,0.0,Crucero,26.233333333333334
1131,25.0,0.0,0.0,Crucero,26.23
1132,25.0,0.0,0.0,Crucero,26.226666666666667
1133,25.0,0.0,0.0,Crucero,26.223333333333333
1134,25.0,0.0,0.0,Crucero,26.22
1135,25.0,0.0,0.0,Crucero,26.216666666666665
1136,25.0,0.0,0.0,Crucero,26.21333333333333
1137,25.0,0.0,0.0,Crucero,26.21
1138,25.0,0.0,0.0,Crucero,26.206666666666667
1139,25.0,0.0,0.0,Crucero,26.203333333333333
1140,25.0,0.0,0.0,Crucero,26.2
1141,25.0,0.0,0.0,Crucero,26.196666666666665
1142,25.0,0.0,0.0,Crucero,26.19333333333333
1143,25.0,0.0,0.0,Crucero,26.19
1144,25.0,0.0,0.0,Crucero,26.186666666666667
1145,25.0,0.0,0.0,Crucero,26.183333333333334
1146,25.0,0.0,0.0,Crucero,26.18
1147,25.0,0.0,0.0,Crucero,26.176666666666666
1148,25.0,0.0,0.0,Crucero,26.173333333333332
1149,25.0,0.0,0.0,Crucero,26.17
1150,25.0,0.0,0.0,Crucero,26.166666666666668
1151,25.0,0.0,0.0,Crucero,26.163333333333334
1152,25.0,0.0,0.0,Crucero,26.16
1153,25.0,0.0,0.0,Crucero,26.156666666666666
1154,25.0,0.0,0.0,Crucero,26.153333333333332
1155,25.0,0.0,0.0,Crucero,26.15
1156,25.0,0.0,0.0,Crucero,26.14666666666667
1157,25.0,0.0,0.0,Crucero,26.143333333333334
1158,25.0,0.0,0.0,Crucero,26.14
1159,25.0,0.0,0.0,Crucero,26.136666666666667
1160,25.0,0.0,0.0,Crucero,26.133333333333333
1161,25.0,0.0,0.0,Crucero,26.13
1162,25.0,0.0,0.0,Crucero,26.126666666666665
1163,25.0,0.0,0.0,Crucero,26.123333333333335
1164,25.0,0.0,0.0,Crucero,26.12
1165,25.0,0.0,0.0,Crucero,26.116666666666667
1166,25.0,0.0,0.0,Crucero,26.113333333333333
1167,25.0,0.0,0.0,Crucero,26.11
1168,25.0,0.0,0.0,Crucero,26.106666666666666
1169,25.0,0.0,0.0,Crucero,26.10333333333333
1170,25.0,0.0,0.0,Crucero,26.1
1171,25.0,0.0,0.0,Crucero,26.096666666666668
1172,25.0,0.0,0.0,Crucero,26.093333333333334
1173,25.0,0.0,0.0,Crucero,26.09
1174,25.0,0.0,0.0,Crucero,26.086666666666666
1175,25.0,0.0,0.0,Crucero,26.083333333333332
1176,25.0,0.0,0.0,Crucero,26.08
1177,25.0,0.0,0.0,Crucero,26.076666666666668
1178,25.0,0.0,0.0,Crucero,26.073333333333334
1179,25.0,0.0,0.0,Crucero,26.07
1180,25.0,0.0,0.0,Crucero,26.066666666666666
1181,25.0,0.0,0.0,Crucero,26.063333333333333
1182,25.0,0.0,0.0,Crucero,26.06
1183,25.0,0.0,0.0,Crucero,26.056666666666665
1184,25.0,0.0,0.0,Crucero,26.053333333333335
1185,25.0,0.0,0.0,Crucero,26.05
1186,25.0,0.0,0.0,Crucero,26.046666666666667
1187,25.0,0.0,0.0,Crucero,26.043333333333333
1188,25.0,0.0,0.0,Crucero,26.04
1189,25.0,0.0,0.0,Crucero,26.036666666666665
1190,25.0,0.0,0.0,Crucero,26.03333333333333
1191,25.0,0.0,0.0,Crucero,26.03
1192,25.0,0.0,0.0,Crucero,26.026666666666667
1193,25.0,0.0,0.0,Crucero,26.023333333333333
1194,25.0,0.0,0.0,Crucero,26.02
1195,25.0,0.0,0.0,Crucero,26.016666666666666
1196,25.0,0.0,0.0,Crucero,26.013333333333332
1197,25.0,0.0,0.0,Crucero,26.009999999999998
1198,25.0,0.0,0.0,Crucero,26.006666666666668
1199,25.0,0.0,0.0,Crucero,26.003333333333334
1200,100.0,-9.25925925925926,38.58024691358025,Emergencia,26.0
1201,50.0,-9.25925925925926,38.58024691358025,Emergencia,25.996666666666666
1202,50.0,-9.25925925925926,38.58024691358025,Emergencia,25.993333333333332
1203,50.0,0.0,0.0,Crucero,25.99
1204,50.0,0.0,0.0,Crucero,25.986666666666665
1205,50.0,0.0,0.0,Crucero,25.983333333333334
1206,50.0,0.0,0.0,Crucero,25.98
1207,50.0,0.0,0.0,Crucero,25.976666666666667
1208,50.0,0.0,0.0,Crucero,25.973333333333333
1209,50.0,0.0,0.0,Crucero,25.97
1210,50.0,0.0,0.0,Crucero,25.96666666666667
1211,50.0,0.0,0.0,Crucero,25.96333333333333
1212,50.0,0.0,0.0,Crucero,25.96
1213,50.0,0.0,0.0,Crucero,25.956666666666667
1214,50.0,0.0,0.0,Crucero,25.953333333333333
1215,50.0,0.0,0.0,Crucero,25.95
1216,50.0,0.0,0.0,Crucero,25.946666666666665
1217,50.0,0.0,0.0,Crucero,25.943333333333335
1218,50.0,0.0,0.0,Crucero,25.939999999999998
1219,50.0,0.0,0.0,Crucero,25.936666666666667
1220,50.0,0.0,0.0,Crucero,25.933333333333334
1221,50.0,0.0,0.0,Crucero,25.93
1222,50.0,0.0,0.0,Crucero,25.926666666666666
1223,50.0,0.0,0.0,Crucero,25.923333333333332
1224,50.0,0.0,0.0,Crucero,25.92
1225,50.0,0.0,0.0,Crucero,25.916666666666664
1226,50.0,0.0,0.0,Crucero,25.913333333333334
1227,50.0,0.0,0.0,Crucero,25.91
1228,50.0,0.0,0.0,Crucero,25.906666666666666
1229,50.0,0.0,0.0,Crucero,25.903333333333332
1230,50.0,0.0,0.0,Crucero,25.9
1231,50.0,0.0,0.0,Crucero,25.89666666666667
1232,50.0,0.0,0.0,Crucero,25.89333333333333
1233,50.0,0.0,0.0,Crucero,25.89
1234,50.0,0.0,0.0,Crucero,25.886666666666667
1235,50.0,0.0,0.0,Crucero,25.883333333333333
1236,50.0,0.0,0.0,Crucero,25.88
1237,50.0,0.0,0.0,Crucero,25.876666666666665
1238,50.0,0.0,0.0,Crucero,25.873333333333335
1239,50.0,0.0,0.0,Crucero,25.87
1240,50.0,0.0,0.0,Crucero,25.866666666666667
1241,50.0,0.0,0.0,Crucero,25.863333333333333
1242,50.0,0.0,0.0,Crucero,25.86
1243,50.0,0.0,0.0,Crucero,25.856666666666666
1244,50.0,0.0,0.0,Crucero,25.85333333333333
1245,50.0,0.0,0.0,Crucero,25.85
1246,50.0,0.0,0.0,Crucero,25.846666666666668
1247,50.0,0.0,0.0,Crucero,25.843333333333334
1248,50.0,0.0,0.0,Crucero,25.84
1249,50.0,0.0,0.0,Crucero,25.836666666666666
1250,50.0,0.0,0.0,Crucero,25.833333333333332
1251,50.0,0.0,0.0,Crucero,25.83
1252,50.0,0.0,0.0,Crucero,25.826666666666668
1253,50.0,0.0,0.0,Crucero,25.823333333333334
1254,50.0,0.0,0.0,Crucero,25.82
1255,50.0,0.0,0.0,Crucero,25.816666666666666
1256,50.0,0.0,0.0,Crucero,25.813333333333333
1257,50.0,0.0,0.0,Crucero,25.81
1258,50.0,0.0,0.0,Crucero,25.806666666666665
1259,50.0,0.0,0.0,Crucero,25.803333333333335
1260,50.0,0.0,0.0,Crucero,25.8
1261,50.0,0.0,0.0,Crucero,25.796666666666667
1262,50.0,0.0,0.0,Crucero,25.793333333333333
1263,50.0,0.0,0.0,Crucero,25.79
1264,50.0,0.0,0.0,Crucero,25.786666666666665
1265,50.0,0.0,0.0,Crucero,25.78333333333333
1266,50.0,0.0,0.0,Crucero,25.78
1267,50.0,0.0,0.0,Crucero,25.776666666666667
1268,50.0,0.0,0.0,Crucero,25.773333333333333
1269,50.0,0.0,0.0,Crucero,25.77
1270,50.0,0.0,0.0,Crucero,25.766666666666666
1271,50.0,0.0,0.0,Crucero,25.763333333333332
1272,50.0,0.0,0.0,Crucero,25.759999999999998
1273,50.0,0.0,0.0,Crucero,25.756666666666668
1274,50.0,0.0,0.0,Crucero,25.753333333333334
1275,50.0,0.0,0.0,Crucero,25.75
1276,50.0,0.0,0.0,Crucero,25.746666666666666
1277,50.0,0.0,0.0,Crucero,25.743333333333332
1278,50.0,0.0,0.0,Crucero,25.74
1279,50.0,0.0,0.0,Crucero,25.736666666666665
1280,50.0,0.0,0.0,Crucero,25.733333333333334
1281,50.0,0.0,0.0,Crucero,25.73
1282,50.0,0.0,0.0,Crucero,25.726666666666667
1283,50.0,0.0,0.0,Crucero,25.723333333333333
1284,50.0,0.0,0.0,Crucero,25.72
1285,50.0,0.0,0.0,Crucero,25.71666666666667
1286,50.0,0.0,0.0,Crucero,25.71333333333333
1287,50.0,0.0,0.0,Crucero,25.71
1288,50.0,0.0,0.0,Crucero,25.706666666666667
1289,50.0,0.0,0.0,Crucero,25.703333333333333
1290,50.0,0.0,0.0,Crucero,25.7
1291,50.0,0.0,0.0,Crucero,25.696666666666665
1292,50.0,0.0,0.0,Crucero,25.693333333333335
1293,50.0,0.0,0.0,Crucero,25.689999999999998
1294,50.0,0.0,0.0,Crucero,25.686666666666667
1295,50.0,0.0,0.0,Crucero,25.683333333333334
1296,50.0,0.0,0.0,Crucero,25.68
1297,50.0,0.0,0.0,Crucero,25.676666666666666
1298,50.0,0.0,0.0,Crucero,25.673333333333332
1299,50.0,0.0,0.0,Crucero,25.67
1300,50.0,0.0,0.0,Crucero,25.666666666666664
1301,50.0,0.0,0.0,Crucero,25.663333333333334
1302,50.0,0.0,0.0,Crucero,25.66
1303,50.0,0.0,0.0,Crucero,25.656666666666666
1304,50.0,0.0,0.0,Crucero,25.653333333333332
1305,50.0,0.0,0.0,Crucero,25.65
1306,50.0,0.0,0.0,Crucero,25.64666666666667
1307,50.0,0.0,0.0,Crucero,25.64333333333333
1308,50.0,0.0,0.0,Crucero,25.64
1309,50.0,0.0,0.0,Crucero,25.636666666666667
1310,50.0,0.0,0.0,Crucero,25.633333333333333
1311,50.0,0.0,0.0,Crucero,25.63
1312,50.0,0.0,0.0,Crucero,25.626666666666665
1313,50.0,0.0,0.0,Crucero,25.623333333333335
1314,50.0,0.0,0.0,Crucero,25.62
1315,50.0,0.0,0.0,Crucero,25.616666666666667
1316,50.0,0.0,0.0,Crucero,25.613333333333333
1317,50.0,0.0,0.0,Crucero,25.61
1318,50.0,0.0,0.0,Crucero,25.606666666666666
1319,50.0,0.0,0.0,Crucero,25.60333333333333
1320,50.0,0.0,0.0,Crucero,25.6
1321,50.0,0.0,0.0,Crucero,25.596666666666668
1322,50.0,0.0,0.0,Crucero,25.593333333333334
1323,50.0,0.0,0.0,Crucero,25.59
1324,50.0,0.0,0.0,Crucero,25.586666666666666
1325,50.0,0.0,0.0,Crucero,25.583333333333332
1326,50.0,0.0,0.0,Crucero,25.58
1327,50.0,0.0,0.0,Crucero,25.576666666666668
1328,50.0,0.0,0.0,Crucero,25.573333333333334
1329,50.0,0.0,0.0,Crucero,25.57
1330,50.0,0.0,0.0,Crucero,25.566666666666666
1331,50.0,0.0,0.0,Crucero,25.563333333333333
1332,50.0,0.0,0.0,Crucero,25.56
1333,50.0,0.0,0.0,Crucero,25.556666666666665
1334,50.0,0.0,0.0,Crucero,25.553333333333335
1335,50.0,0.0,0.0,Crucero,25.55
1336,50.0,0.0,0.0,Crucero,25.546666666666667
1337,50.0,0.0,0.0,Crucero,25.543333333333333
1338,50.0,0.0,0.0,Crucero,25.54
1339,50.0,0.0,0.0,Crucero,25.536666666666665
1340,50.0,0.0,0.0,Crucero,25.53333333333333
1341,50.0,0.0,0.0,Crucero,25.53
1342,50.0,0.0,0.0,Crucero,25.526666666666667
1343,50.0,0.0,0.0,Crucero,25.523333333333333
1344,50.0,0.0,0.0,Crucero,25.52
1345,50.0,0.0,0.0,Crucero,25.516666666666666
1346,50.0,0.0,0.0,Crucero,25.513333333333332
1347,50.0,0.0,0.0,Crucero,25.509999999999998
1348,50.0,0.0,0.0,Crucero,25.506666666666668
1349,50.0,0.0,0.0,Crucero,25.503333333333334
1350,50.0,0.0,0.0,Crucero,25.5
1351,50.0,0.0,0.0,Crucero,25.496666666666666
1352,50.0,0.0,0.0,Crucero,25.493333333333332
1353,50.0,0.0,0.0,Crucero,25.49
1354,50.0,0.0,0.0,Crucero,25.486666666666665
1355,50.0,0.0,0.0,Crucero,25.483333333333334
1356,50.0,0.0,0.0,Crucero,25.48
1357,50.0,0.0,0.0,Crucero,25.476666666666667
1358,50.0,0.0,0.0,Crucero,25.473333333333333
1359,50.0,0.0,0.0,Crucero,25.47
1360,50.0,0.0,0.0,Crucero,25.46666666666667
1361,50.0,0.0,0.0,Crucero,25.46333333333333
1362,50.0,0.0,0.0,Crucero,25.46
1363,50.0,0.0,0.0,Crucero,25.456666666666667
1364,50.0,0.0,0.0,Crucero,25.453333333333333
1365,50.0,0.0,0.0,Crucero,25.45
1366,50.0,0.0,0.0,Crucero,25.446666666666665
1367,50.0,0.0,0.0,Crucero,25.443333333333335
1368,50.0,0.0,0.0,Crucero,25.439999999999998
1369,50.0,0.0,0.0,Crucero,25.436666666666667
1370,50.0,0.0,0.0,Crucero,25.433333333333334
1371,50.0,0.0,0.0,Crucero,25.43
1372,50.0,0.0,0.0,Crucero,25.426666666666666
1373,50.0,0.0,0.0,Crucero,25.423333333333332
1374,50.0,0.0,0.0,Crucero,25.42
1375,50.0,0.0,0.0,Crucero,25.416666666666664
1376,50.0,0.0,0.0,Crucero,25.413333333333334
1377,50.0,0.0,0.0,Crucero,25.41
1378,50.0,0.0,0.0,Crucero,25.406666666666666
1379,50.0,0.0,0.0,Crucero,25.403333333333332
1380,50.0,0.0,0.0,Crucero,25.4
1381,50.0,0.0,0.0,Crucero,25.39666666666667
1382,50.0,0.0,0.0,Crucero,25.39333333333333
1383,50.0,0.0,0.0,Crucero,25.39
1384,50.0,0.0,0.0,Crucero,25.386666666666667
1385,50.0,0.0,0.0,Crucero,25.383333333333333
1386,50.0,0.0,0.0,Crucero,25.38
1387,50.0,0.0,0.0,Crucero,25.376666666666665
1388,50.0,0.0,0.0,Crucero,25.373333333333335
1389,50.0,0.0,0.0,Crucero,25.37
1390,50.0,0.0,0.0,Crucero,25.366666666666667
1391,50.0,0.0,0.0,Crucero,25.363333333333333
1392,50.0,0.0,0.0,Crucero,25.36
1393,50.0,0.0,0.0,Crucero,25.356666666666666
1394,50.0,0.0,0.0,Crucero,25.35333333333333
1395,50.0,0.0,0.0,Crucero,25.35
1396,50.0,0.0,0.0,Crucero,25.346666666666668
1397,50.0,0.0,0.0,Crucero,25.343333333333334
1398,50.0,0.0,0.0,Crucero,25.34
1399,50.0,0.0,0.0,Crucero,25.336666666666666
1400,50.0,0.0,0.0,Crucero,25.333333333333332
1401,50.0,0.0,0.0,Crucero,25.33
1402,50.0,0.0,0.0,Crucero,25.326666666666668
1403,50.0,0.0,0.0,Crucero,25.323333333333334
1404,50.0,0.0,0.0,Crucero,25.32
1405,50.0,0.0,0.0,Crucero,25.316666666666666
1406,50.0,0.0,0.0,Crucero,25.313333333333333
1407,50.0,0.0,0.0,Crucero,25.31
1408,50.0,0.0,0.0,Crucero,25.306666666666665
1409,50.0,0.0,0.0,Crucero,25.303333333333335
1410,50.0,0.0,0.0,Crucero,25.3
1411,50.0,0.0,0.0,Crucero,25.296666666666667
1412,50.0,0.0,0.0,Crucero,25.293333333333333
1413,50.0,0.0,0.0,Crucero,25.29
1414,50.0,0.0,0.0,Crucero,25.286666666666665
1415,50.0,0.0,0.0,Crucero,25.28333333333333
1416,50.0,0.0,0.0,Crucero,25.28
1417,50.0,0.0,0.0,Crucero,25.276666666666667
1418,50.0,0.0,0.0,Crucero,25.273333333333333
1419,50.0,0.0,0.0,Crucero,25.27
1420,50.0,0.0,0.0,Crucero,25.266666666666666
1421,50.0,0.0,0.0,Crucero,25.263333333333332
1422,50.0,0.0,0.0,Crucero,25.259999999999998
1423,50.0,0.0,0.0,Crucero,25.256666666666668
1424,50.0,0.0,0.0,Crucero,25.253333333333334
1425,50.0,0.0,0.0,Crucero,25.25
1426,50.0,0.0,0.0,Crucero,25.246666666666666
1427,50.0,0.0,0.0,Crucero,25.243333333333332
1428,50.0,0.0,0.0,Crucero,25.24
1429,50.0,0.0,0.0,Crucero,25.236666666666665
1430,50.0,0.0,0.0,Crucero,25.233333333333334
1431,50.0,0.0,0.0,Crucero,25.23
1432,50.0,0.0,0.0,Crucero,25.226666666666667
1433,50.0,0.0,0.0,Crucero,25.223333333333333
1434,50.0,0.0,0.0,Crucero,25.22
1435,50.0,0.0,0.0,Crucero,25.21666666666667
1436,50.0,0.0,0.0,Crucero,25.21333333333333
1437,50.0,0.0,0.0,Crucero,25.21
1438,50.0,0.0,0.0,Crucero,25.206666666666667
1439,50.0,0.0,0.0,Crucero,25.203333333333333
1440,50.0,0.0,0.0,Crucero,25.2
1441,50.0,0.0,0.0,Crucero,25.196666666666665
1442,50.0,0.0,0.0,Crucero,25.193333333333335
1443,50.0,0.0,0.0,Crucero,25.189999999999998
1444,50.0,0.0,0.0,Crucero,25.186666666666667
1445,50.0,0.0,0.0,Crucero,25.183333333333334
1446,50.0,0.0,0.0,Crucero,25.18
1447,50.0,0.0,0.0,Crucero,25.176666666666666
1448,50.0,0.0,0.0,Crucero,25.173333333333332
1449,50.0,0.0,0.0,Crucero,25.17
1450,50.0,0.0,0.0,Crucero,25.166666666666664
1451,50.0,0.0,0.0,Crucero,25.163333333333334
1452,50.0,0.0,0.0,Crucero,25.16
1453,50.0,0.0,0.0,Crucero,25.156666666666666
1454,50.0,0.0,0.0,Crucero,25.153333333333332
1455,50.0,0.0,0.0,Crucero,25.15
1456,50.0,0.0,0.0,Crucero,25.14666666666667
1457,50.0,0.0,0.0,Crucero,25.14333333333333
1458,50.0,0.0,0.0,Crucero,25.14
1459,50.0,0.0,0.0,Crucero,25.136666666666667
1460,50.0,0.0,0.0,Crucero,25.133333333333333
1461,50.0,0.0,0.0,Crucero,25.13
1462,50.0,0.0,0.0,Crucero,25.126666666666665
1463,50.0,0.0,0.0,Crucero,25.123333333333335
1464,50.0,0.0,0.0,Crucero,25.12
1465,50.0,0.0,0.0,Crucero,25.116666666666667
1466,50.0,0.0,0.0,Crucero,25.113333333333333
1467,50.0,0.0,0.0,Crucero,25.11
1468,50.0,0.0,0.0,Crucero,25.106666666666666
1469,50.0,0.0,0.0,Crucero,25.10333333333333
1470,50.0,0.0,0.0,Crucero,25.1
1471,50.0,0.0,0.0,Crucero,25.096666666666668
1472,50.0,0.0,0.0,Crucero,25.093333333333334
1473,50.0,0.0,0.0,Crucero,25.09
1474,50.0,0.0,0.0,Crucero,25.086666666666666
1475,50.0,0.0,0.0,Crucero,25.083333333333332
1476,50.0,0.0,0.0,Crucero,25.08
1477,50.0,0.0,0.0,Crucero,25.076666666666668
1478,50.0,0.0,0.0,Crucero,25.073333333333334
1479,50.0,0.0,0.0,Crucero,25.07
1480,50.0,0.0,0.0,Crucero,25.066666666666666
1481,50.0,0.0,0.0,Crucero,25.063333333333333
1482,50.0,0.0,0.0,Crucero,25.06
1483,50.0,0.0,0.0,Crucero,25.056666666666665
1484,50.0,0.0,0.0,Crucero,25.053333333333335
1485,50.0,0.0,0.0,Crucero,25.05
1486,50.0,0.0,0.0,Crucero,25.046666666666667
1487,50.0,0.0,0.0,Crucero,25.043333333333333
1488,50.0,0.0,0.0,Crucero,25.04
1489,50.0,0.0,0.0,Crucero,25.036666666666665
1490,50.0,0.0,0.0,Crucero,25.03333333333333
1491,50.0,0.0,0.0,Crucero,25.03
1492,50.0,0.0,0.0,Crucero,25.026666666666667
1493,50.0,0.0,0.0,Crucero,25.023333333333333
1494,50.0,0.0,0.0,Crucero,25.02
1495,50.0,0.0,0.0,Crucero,25.016666666666666
1496,50.0,0.0,0.0,Crucero,25.013333333333332
1497,50.0,0.0,0.0,Crucero,25.009999999999998
1498,50.0,0.0,0.0,Crucero,25.006666666666668
1499,50.0,0.0,0.0,Crucero,25.003333333333334
1500,50.0,0.0,0.0,Crucero,25.0
1501,50.0,0.0,0.0,Crucero,24.996666666666666
1502,50.0,0.0,0.0,Crucero,24.993333333333332
1503,50.0,0.0,0.0,Crucero,24.99
1504,50.0,0.0,0.0,Crucero,24.986666666666665
1505,50.0,0.0,0.0,Crucero,24.983333333333334
1506,50.0,0.0,0.0,Crucero,24.98
1507,50.0,0.0,0.0,Crucero,24.976666666666667
1508,50.0,0.0,0.0,Crucero,24.973333333333333
1509,50.0,0.0,0.0,Crucero,24.97
1510,50.0,0.0,0.0,Crucero,24.96666666666667
1511,50.0,0.0,0.0,Crucero,24.96333333333333
1512,50.0,0.0,0.0,Crucero,24.96
1513,50.0,0.0,0.0,Crucero,24.956666666666667
1514,50.0,0.0,0.0,Crucero,24.953333333333333
1515,50.0,0.0,0.0,Crucero,24.95
1516,50.0,0.0,0.0,Crucero,24.946666666666665
1517,50.0,0.0,0.0,Crucero,24.943333333333335
1518,50.0,0.0,0.0,Crucero,24.939999999999998
1519,50.0,0.0,0.0,Crucero,24.936666666666667
1520,50.0,0.0,0.0,Crucero,24.933333333333334
1521,50.0,0.0,0.0,Crucero,24.93
1522,50.0,0.0,0.0,Crucero,24.926666666666666
1523,50.0,0.0,0.0,Crucero,24.923333333333332
1524,50.0,0.0,0.0,Crucero,24.92
1525,50.0,0.0,0.0,Crucero,24.916666666666664
1526,50.0,0.0,0.0,Crucero,24.913333333333334
1527,50.0,0.0,0.0,Crucero,24.91
1528,50.0,0.0,0.0,Crucero,24.906666666666666
1529,50.0,0.0,0.0,Crucero,24.903333333333332
1530,50.0,0.0,0.0,Crucero,24.9
1531,50.0,0.0,0.0,Crucero,24.89666666666667
1532,50.0,0.0,0.0,Crucero,24.89333333333333
1533,50.0,0.0,0.0,Crucero,24.89
1534,50.0,0.0,0.0,Crucero,24.886666666666667
1535,50.0,0.0,0.0,Crucero,24.883333333333333
1536,50.0,0.0,0.0,Crucero,24.88
1537,50.0,0.0,0.0,Crucero,24.876666666666665
1538,50.0,0.0,0.0,Crucero,24.873333333333335
